algo,feat_set,pa_method,rep,fold,k_effective,auc_roc,pr_auc,tss,tss_thr,thr_source,sensitivity,specificity,brier,cal_slope,cal_int,n_pres,n_bg,n_feat_vif,selected,pa_ratio,n_pa_actual,n_pres_tr,n_pres_dropped,n_eval_bg,inner_threshold,hp_str
XGB,M_S,uncertainty_zone,1,2,3,0.8721153846153846,0.21832113297886344,0.3674999999221582,0.3545,inner_oof,1.0,0.3675,0.32875481247901917,1.081,-4.682,13,400,6,"bio07,bio10,bio12,bio15,bio17,elevation",1:3,75,25,0,400,0.3545,"{""subsample"": 1.0, ""n_estimators"": 300, ""min_child_weight"": 5, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SA,random,1,2,3,0.9418269230769231,0.2548819389668196,0.6223076922521129,0.8844,inner_oof,0.6923,0.93,0.18282538652420044,0.7467,-4.1253,13,400,8,"bio07,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,400,0.8844,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SA,spatial_constrained,1,2,3,0.9558653846153846,0.45100142505618385,0.696730769169279,0.777,inner_oof,0.7692,0.9275,0.13106028735637665,1.1406,-4.0348,13,400,8,"bio07,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,400,0.777,"{""subsample"": 0.7, ""n_estimators"": 100, ""min_child_weight"": 10, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0}"
XGB,M_SA,two_step,1,2,3,0.9259615384615385,0.18648092315525427,0.6567307691693789,0.9009,inner_oof,0.7692,0.8875,0.17662647366523743,0.6748,-4.1592,13,400,8,"bio07,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,400,0.9009,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SA,uncertainty_zone,1,2,3,0.74625,0.1401902037765638,0.5624999999216707,0.516,inner_oof,1.0,0.5625,0.35925599932670593,0.3482,-3.8523,13,400,8,"bio07,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,400,0.516,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SP,random,1,2,3,0.9368269230769231,0.2849143240401266,0.6073076922521503,0.8489,inner_oof,0.6923,0.915,0.1301518976688385,0.6871,-3.7088,13,400,9,"bio07,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:1,25,25,0,400,0.8489,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SP,spatial_constrained,1,2,3,0.9132692307692307,0.3084497239575309,0.6842307691693101,0.7094,inner_oof,0.7692,0.915,0.11433761566877365,0.8003,-3.3482,13,400,9,"bio07,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:3,75,25,0,400,0.7094,"{""subsample"": 1.0, ""n_estimators"": 300, ""min_child_weight"": 5, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SP,two_step,1,2,3,0.9030769230769231,0.16329413951330707,0.7730769230037922,0.5667,inner_oof,0.9231,0.85,0.14672179520130157,0.6104,-3.6355,13,400,9,"bio07,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:10,250,25,0,400,0.5667,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 10, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_SP,uncertainty_zone,1,2,3,0.8491346153846154,0.22428783387807713,0.49749999992183325,0.5549,inner_oof,1.0,0.4975,0.358603298664093,1.7071,-5.0172,13,400,9,"bio07,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.5549,"{""subsample"": 0.7, ""n_estimators"": 100, ""min_child_weight"": 10, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0}"
XGB,M_SAP,random,1,2,3,0.9393269230769231,0.2480884029861213,0.7286538460865513,0.725,inner_oof,0.8462,0.8825,0.12402381747961044,0.8152,-3.6319,13,400,10,"bio07,bio10,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:3,75,25,0,400,0.725,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_child_weight"": 5, ""max_depth"": 3, ""learning_rate"": 0.2, ""colsample_bytree"": 0.8}"
XGB,M_SAP,spatial_constrained,1,2,3,0.944326923076923,0.24504423931088684,0.7586538460864762,0.7033,inner_oof,0.8462,0.9125,0.10624881088733673,1.0824,-3.4829,13,400,10,"bio07,bio10,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,125,25,0,400,0.7033,"{""subsample"": 0.7, ""n_estimators"": 100, ""min_child_weight"": 10, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0}"
XGB,M_SAP,two_step,1,2,3,0.9177884615384616,0.2038446250327488,0.7905769230037483,0.6091,inner_oof,0.9231,0.8675,0.12429478019475937,1.0418,-3.5242,13,400,10,"bio07,bio10,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,125,25,0,400,0.6091,"{""subsample"": 0.7, ""n_estimators"": 100, ""min_child_weight"": 10, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0}"
XGB,M_SAP,uncertainty_zone,1,2,3,0.8893269230769231,0.19755096287827928,0.7774999999211332,0.6584,inner_oof,1.0,0.7775,0.3137355148792267,1.8767,-4.9028,13,400,10,"bio07,bio10,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,125,25,0,400,0.6584,"{""subsample"": 0.7, ""n_estimators"": 100, ""min_child_weight"": 10, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 1.0}"
MXN,M_S,random,1,2,3,0.9468269230769231,0.5728872654538854,0.7999999999210767,0.8454,inner_oof,1.0,0.8,0.22989905638721125,1.6502,-6.7809,13,400,6,"bio07,bio10,bio12,bio15,bio17,elevation",1:10,250,25,0,400,0.8454,"{""l1_ratio"": 1.0, ""C"": 1.0}"
MXN,M_S,spatial_constrained,1,2,3,0.94875,0.5003224965426558,0.8024999999210707,0.5192,inner_oof,1.0,0.8025,0.16561307682686724,0.8307,-4.5095,13,400,6,"bio07,bio10,bio12,bio15,bio17,elevation",1:10,250,25,0,400,0.5192,"{""l1_ratio"": 1.0, ""C"": 1.0}"
MXN,M_S,two_step,1,2,3,0.9354807692307692,0.5169628079589086,0.6899999999213517,0.8446,inner_oof,1.0,0.69,0.33342539450920144,1.3565,-7.9733,13,400,6,"bio07,bio10,bio12,bio15,bio17,elevation",1:10,250,25,0,400,0.8446,"{""l1_ratio"": 1.0, ""C"": 1.0}"
MXN,M_S,uncertainty_zone,1,2,3,0.9029807692307692,0.3456450176855842,0.3974999999220832,0.034,inner_oof,1.0,0.3975,0.15566193661624442,0.681,-3.6869,13,400,6,"bio07,bio10,bio12,bio15,bio17,elevation",1:10,250,25,0,400,0.034,"{""l1_ratio"": 1.0, ""C"": 1.0}"
MXN,M_SA,random,1,2,3,0.94875,0.45663853690169476,0.731153846086545,0.894,inner_oof,0.8462,0.885,0.251547311670659,2.1745,-7.554,13,400,8,"bio07,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,400,0.894,"{""l1_ratio"": 0.25, ""C"": 0.5}"
MXN,M_SA,spatial_constrained,1,2,3,0.9508653846153846,0.4276411596533548,0.8224999999210207,0.673,inner_oof,1.0,0.8225,0.16390660300772544,0.8985,-4.7537,13,400,8,"bio07,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:10,250,25,0,400,0.673,"{""l1_ratio"": 1.0, ""C"": 1.0}"
MXN,M_SA,two_step,1,2,3,0.9335576923076924,0.20989290974310448,0.8599999999209269,0.9798,inner_oof,1.0,0.86,0.30127464043501895,0.8569,-6.3409,13,400,8,"bio07,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,400,0.9798,"{""l1_ratio"": 0.25, ""C"": 5.0}"
MXN,M_SA,uncertainty_zone,1,2,3,0.9350961538461539,0.40774235824859806,0.7074999999213083,0.2772,inner_oof,1.0,0.7075,0.1398182170674761,1.0813,-3.8612,13,400,8,"bio07,bio10,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,400,0.2772,"{""l1_ratio"": 0.25, ""C"": 0.5}"
MXN,M_SP,random,1,2,3,0.9387500000000001,0.3097422371958817,0.6924999999213455,0.7352,inner_oof,1.0,0.6925,0.25405124905253307,1.8042,-5.7881,13,400,9,"bio07,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.7352,"{""l1_ratio"": 0.75, ""C"": 0.5}"
MXN,M_SP,spatial_constrained,1,2,3,0.9545192307692307,0.5335286011345859,0.6911538460866451,0.6882,inner_oof,0.8462,0.845,0.14788588657107915,0.9264,-4.4556,13,400,9,"bio07,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:10,250,25,0,400,0.6882,"{""l1_ratio"": 1.0, ""C"": 1.0}"
MXN,M_SP,two_step,1,2,3,0.9441346153846154,0.3450509804784438,0.8049999999210644,0.9096,inner_oof,1.0,0.805,0.26537499661767355,1.1384,-6.4224,13,400,9,"bio07,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:10,250,25,0,400,0.9096,"{""l1_ratio"": 1.0, ""C"": 1.0}"
MXN,M_SP,uncertainty_zone,1,2,3,0.9150961538461538,0.5803472785153294,0.6117307691694913,0.5968,inner_oof,0.7692,0.8425,0.1673877593245129,1.3875,-4.2861,13,400,9,"bio07,bio10,bio12,bio15,bio17,elevation,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.5968,"{""l1_ratio"": 0.75, ""C"": 0.5}"
MXN,M_SAP,random,1,2,3,0.9414423076923076,0.3259459292249426,0.6749999999213894,0.7087,inner_oof,1.0,0.675,0.25104489368485333,1.8195,-5.8728,13,400,10,"bio07,bio10,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,125,25,0,400,0.7087,"{""l1_ratio"": 0.75, ""C"": 0.5}"
MXN,M_SAP,spatial_constrained,1,2,3,0.9522115384615385,0.3965281225960309,0.7749999999211394,0.4412,inner_oof,1.0,0.775,0.1598411542352667,0.9136,-4.6718,13,400,10,"bio07,bio10,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.4412,"{""l1_ratio"": 1.0, ""C"": 1.0}"
MXN,M_SAP,two_step,1,2,3,0.9547115384615384,0.3667881991856644,0.7749999999211394,0.9012,inner_oof,1.0,0.775,0.29290035295203204,1.1125,-6.3061,13,400,10,"bio07,bio10,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.9012,"{""l1_ratio"": 1.0, ""C"": 1.0}"
MXN,M_SAP,uncertainty_zone,1,2,3,0.9633653846153846,0.5225358422939068,0.8249999999210145,0.3899,inner_oof,1.0,0.825,0.1261086768034632,1.0473,-4.5471,13,400,10,"bio07,bio10,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,25,25,0,400,0.3899,"{""l1_ratio"": 1.0, ""C"": 5.0}"
RF,M_S,random,1,3,3,0.8377083333333333,0.34756971317760577,0.11999999991636656,0.5722,inner_oof,1.0,0.12,0.4563495339741247,14.8675,-22.1001,12,400,7,"bio04,bio07,bio11,bio12,bio15,bio17,elevation",1:5,130,26,0,400,0.5722,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_S,spatial_constrained,1,3,3,0.9427083333333333,0.755847899479975,0.08333333332388881,0.9343,inner_oof,0.0833,1.0,0.49895804327249077,9.443,-16.3712,12,400,7,"bio04,bio07,bio11,bio12,bio15,bio17,elevation",1:3,78,26,0,400,0.9343,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5, ""max_depth"": 10}"
RF,M_S,two_step,1,3,3,0.9786458333333333,0.45969004139770725,0.1849999999162042,0.6664,inner_oof,1.0,0.185,0.5458570769216801,12.7444,-26.7366,12,400,7,"bio04,bio07,bio11,bio12,bio15,bio17,elevation",1:5,130,26,0,400,0.6664,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_S,uncertainty_zone,1,3,3,0.92625,0.7920833835819427,0.14499999991630408,0.2742,inner_oof,1.0,0.145,0.12160804696312352,11.2967,0.8528,12,400,7,"bio04,bio07,bio11,bio12,bio15,bio17,elevation",1:10,260,26,0,400,0.2742,"{""n_estimators"": 100, ""min_samples_leaf"": 10, ""max_features"": 0.7, ""max_depth"": 5}"
RF,M_SA,random,1,3,3,0.9774999999999999,0.6107447205008181,0.42749999991559795,0.7269,inner_oof,1.0,0.4275,0.5107116351955244,12.7551,-25.6754,12,400,9,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:1,26,26,0,400,0.7269,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SA,spatial_constrained,1,3,3,0.9737499999999999,0.8248518954164116,0.4474999999155478,0.6055,inner_oof,1.0,0.4475,0.35561237562948317,13.3633,-16.0661,12,400,9,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:5,130,26,0,400,0.6055,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SA,two_step,1,3,3,0.8939583333333333,0.3112127269962969,0.5424999999153104,0.7696,inner_oof,1.0,0.5425,0.5179291350949832,2.6458,-9.1044,12,400,9,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:1,26,26,0,400,0.7696,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SA,uncertainty_zone,1,3,3,0.965625,0.8315862656977115,0.8641666665879089,0.3836,inner_oof,0.9167,0.9475,0.09800838568973574,6.943,-1.0242,12,400,9,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:5,130,26,0,400,0.3836,"{""n_estimators"": 200, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""max_depth"": 5}"
RF,M_SP,random,1,3,3,0.9916666666666668,0.6938875938875939,0.19249999991618538,0.5912,inner_oof,1.0,0.1925,0.46980277439035717,17.0563,-33.0439,12,400,10,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.5912,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SP,spatial_constrained,1,3,3,0.9854166666666667,0.6823692511192511,0.46749999991549784,0.7577,inner_oof,1.0,0.4675,0.5230885389658041,13.3698,-27.9951,12,400,10,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.7577,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SP,two_step,1,3,3,0.9809375,0.6468880534670007,0.6549999999150291,0.7411,inner_oof,1.0,0.655,0.4279393088311224,10.5069,-26.7513,12,400,10,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.7411,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SP,uncertainty_zone,1,3,3,0.9989583333333334,0.9754901960784313,0.9749999999142291,0.4246,inner_oof,1.0,0.975,0.05961239683846375,9.3936,-1.2355,12,400,10,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,P1_pop_density,P3_road_density,P4_dist_urban",1:5,130,26,0,400,0.4246,"{""n_estimators"": 200, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""max_depth"": 5}"
RF,M_SAP,random,1,3,3,0.9816666666666667,0.5379224873710168,0.667499999914998,0.7133,inner_oof,1.0,0.6675,0.4151600637598826,9.2867,-17.3124,12,400,11,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.7133,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SAP,spatial_constrained,1,3,3,0.9852083333333334,0.7621607782898107,0.6424999999150605,0.7472,inner_oof,1.0,0.6425,0.4799545138286945,10.1407,-20.2976,12,400,11,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.7472,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SAP,two_step,1,3,3,0.9736458333333332,0.5653688021600393,0.6999999999149167,0.7085,inner_oof,1.0,0.7,0.3268708001181776,11.5995,-25.9298,12,400,11,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:1,26,26,0,400,0.7085,"{""n_estimators"": 200, ""min_samples_leaf"": 10, ""max_features"": ""sqrt"", ""max_depth"": null}"
RF,M_SAP,uncertainty_zone,1,3,3,0.9835416666666666,0.9101731601731602,0.7991666665880715,0.3837,inner_oof,0.9167,0.8825,0.09076040584626194,5.4021,-2.7945,12,400,11,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,130,26,0,400,0.3837,"{""n_estimators"": 200, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""max_depth"": 5}"
XGB,M_S,random,1,3,3,0.9980208333333332,0.9384272590154944,0.8974999999144231,0.683,inner_oof,1.0,0.8975,0.09151388704776764,12.2128,-27.1803,12,400,7,"bio04,bio07,bio11,bio12,bio15,bio17,elevation",1:10,260,26,0,400,0.683,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_S,spatial_constrained,1,3,3,0.8917708333333334,0.27848647768002605,0.8124999999146354,0.9623,inner_oof,1.0,0.8125,0.8133789896965027,2.4887,-12.5194,12,400,7,"bio04,bio07,bio11,bio12,bio15,bio17,elevation",1:1,26,26,0,400,0.9623,"{""subsample"": 0.9, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_S,two_step,1,3,3,0.9879166666666667,0.5888888888888889,0.41999999991561676,0.9605,inner_oof,1.0,0.42,0.8023867011070251,13.2166,-61.9292,12,400,7,"bio04,bio07,bio11,bio12,bio15,bio17,elevation",1:1,26,26,0,400,0.9605,"{""subsample"": 0.9, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_S,uncertainty_zone,1,3,3,0.9804166666666667,0.7262999998745614,0.44499999991555406,0.0834,inner_oof,1.0,0.445,0.04412771016359329,1.7013,-2.4551,12,400,7,"bio04,bio07,bio11,bio12,bio15,bio17,elevation",1:5,130,26,0,400,0.0834,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_SA,random,1,3,3,0.9829166666666665,0.5756238859180035,0.22249999991611036,0.7772,inner_oof,1.0,0.2225,0.6532349586486816,2.3368,-11.7998,12,400,9,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:1,26,26,0,400,0.7772,"{""subsample"": 0.9, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 7, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SA,spatial_constrained,1,3,3,0.9929166666666666,0.8085470085470087,0.5758333332822412,0.8974,inner_oof,0.5833,0.9925,0.16252587735652924,3.3884,-7.0499,12,400,9,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:10,260,26,0,400,0.8974,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SA,two_step,1,3,3,0.9764583333333333,0.5800751879699249,0.8024999999146605,0.9897,inner_oof,1.0,0.8025,0.6383455395698547,1.5909,-13.2518,12,400,9,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:10,260,26,0,400,0.9897,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
XGB,M_SA,uncertainty_zone,1,3,3,0.9654166666666666,0.8551174964636504,0.8941666665878341,0.5135,inner_oof,0.9167,0.9775,0.02803841233253479,1.7558,-2.4555,12,400,9,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A1_dist_waterway,A2_waterway_order",1:10,260,26,0,400,0.5135,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
XGB,M_SP,random,1,3,3,0.9647916666666666,0.5267709592391795,0.8341666665879841,0.9662,inner_oof,0.9167,0.9175,0.2545863389968872,1.45,-7.5368,12,400,10,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,P1_pop_density,P3_road_density,P4_dist_urban",1:10,260,26,0,400,0.9662,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
XGB,M_SP,spatial_constrained,1,3,3,0.9956250000000001,0.8903769841269842,0.5833333332822224,0.9786,inner_oof,0.5833,1.0,0.10208884626626968,2.4037,-6.5454,12,400,10,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,P1_pop_density,P3_road_density,P4_dist_urban",1:5,130,26,0,400,0.9786,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_SP,two_step,1,3,3,0.9927083333333333,0.7233193277310924,0.6199999999151167,0.9713,inner_oof,1.0,0.62,0.5910286903381348,5.3389,-37.7022,12,400,10,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,P1_pop_density,P3_road_density,P4_dist_urban",1:5,130,26,0,400,0.9713,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_SP,uncertainty_zone,1,3,3,0.991875,0.9362745098039217,0.8341666665879841,0.3153,inner_oof,0.9167,0.9175,0.021939057856798172,2.7999,-2.6668,12,400,10,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,P1_pop_density,P3_road_density,P4_dist_urban",1:5,130,26,0,400,0.3153,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
XGB,M_SAP,random,1,3,3,0.9616666666666666,0.5777133655394524,0.5816666666088235,0.9619,inner_oof,0.6667,0.915,0.2688901722431183,1.3925,-7.2145,12,400,11,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,260,26,0,400,0.9619,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
XGB,M_SAP,spatial_constrained,1,3,3,0.9975,0.9532004830917875,0.5833333332822224,0.9478,inner_oof,0.5833,1.0,0.017807794734835625,1.7583,-3.1782,12,400,11,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,260,26,0,400,0.9478,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
XGB,M_SAP,two_step,1,3,3,0.9921875,0.8201817889317891,0.7249999999148542,0.9757,inner_oof,1.0,0.725,0.40483197569847107,2.9716,-21.7548,12,400,11,"bio04,bio07,bio11,bio12,bio15,bio17,elevation,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,130,26,0,400,0.9757,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}"
